573	6160.23044
557	6332.42539
589	6034.48191
590	6670.02845
558	6852.86724
597	7023.53166
553	6391.50060
590	6812.51975
544	6231.02338
561	6397.61859
541	6114.37889
588	6532.67625
604	6744.20850
548	6525.47726
564	6313.46292
559	6675.50769
558	6079.20563
565	6335.77445
508	6000.55701
576	6750.07685
565	6402.97201
595	6642.99039
590	6415.30038
527	6386.08296
535	5906.33325
557	6301.84230
568	6053.83700
509	6047.04869
505	6434.80531
523	6512.29009
518	6122.29551
544	6331.85300
537	6070.61632
488	5952.87677
504	5704.00097
494	6175.25238
487	6136.35859
492	6130.82659
490	5725.19997
505	6088.45051
508	5377.48858
478	5598.33584
462	5070.16415
448	4980.40099
484	5678.88821
491	5366.38347
438	5110.24184
477	5321.06582
484	4803.67303
452	5114.11062
431	4738.46182
448	5014.02314
464	5034.68218
465	4908.15079
499	4813.36220
466	4877.56960
477	4486.03471
460	4393.36290
464	4336.11837
454	4386.21103
445	4534.43971
461	4523.73983
434	4360.94913
445	4336.97527
435	4069.53455
448	3941.39589
467	4018.10225
419	3998.14414
393	4096.14984
448	4023.48910
382	3964.17010
443	3940.52758
434	3652.71581
438	3557.92276
429	3504.48212
403	3670.11258
427	3800.11476
398	3521.81816
392	3747.08568
401	3755.73972
395	3561.04647
414	3436.39788
410	3336.19470
408	3507.59652
378	3288.97858
411	3261.87804
389	3319.08075
400	3314.69838
377	2959.42089
420	3042.71864
399	2887.26742
353	2882.56691
327	2817.24250
351	2866.37860
350	2848.52787
344	3027.88245
356	2567.27479
341	2616.51072
334	2520.17606
331	2741.49754
329	2442.53927
326	2656.95489
377	2608.33549
312	3097.37385
337	2342.17953
320	2885.14043
345	2796.37028
336	5776.87687
396	2891.48809
379	3112.21231
417	3276.24146
427	3416.87296
431	3422.40394
400	3531.20475
434	3474.94874
448	3593.40422
418	3403.55164
428	3491.82844
469	3425.44248
455	3416.24070
426	3392.52466
496	3480.71026
465	3496.28000
490	3509.70435
535	3322.26989
491	3491.13032
491	3320.79708
500	3394.98483
513	3425.37376
521	3562.51806
482	3324.36923
515	3479.92563
496	3419.39007
529	3468.52011
504	3308.82803
543	3431.29367
502	3370.35776
496	3447.52054
535	3377.06681
493	3418.91184
507	3294.16858
496	3328.14554
515	3352.05381
508	3382.13592
574	3512.19037
558	3566.73356
562	3601.77508
527	3505.36921
572	3452.78189
540	3500.33292
596	3440.42973
558	3572.69808
576	3451.30942
583	3639.02240
605	3682.06304
602	3611.37860
600	3496.91618
595	3428.46911
611	3447.18533
592	3366.32071
591	3443.63132
595	3435.73129
608	3588.97460
576	3477.60794
629	3406.75262
574	3392.08387
617	3461.05278
596	3407.19864
597	3543.23376
586	3398.70711
588	3446.10558
579	3367.05819
563	3202.67419
574	3265.01367
551	3512.54655
602	3461.10274
573	3606.52199
596	3575.30581
633	3777.61893
590	3721.15919
587	3468.69760
575	3474.43028
581	3578.74290
580	3376.04121
566	3438.07055
566	3392.81412
545	3489.12090
560	3451.95836
605	3378.56603
562	3296.09752
592	3490.36605
555	3263.51130
583	3307.52441
602	3432.49012
641	3530.06988
605	3393.94401
584	3381.95752
576	3201.79456
562	3325.58408
567	3133.45646
584	3263.94559
567	3183.27773
568	3215.77911
601	3243.79569
604	3243.62956
566	3057.18276
581	3241.10310
609	3140.48567
616	3244.11754
592	2961.47356
631	3179.25617
614	3159.41725
611	3261.05495
594	3136.30447
614	3263.59922
655	3207.52736
645	3144.78461
665	3321.03224
607	3159.22424
619	3229.11933
641	3149.42441
600	2982.76775
647	3233.38632
608	2962.01033
620	3136.24547
582	3096.59437
633	3231.59415
650	3328.00624
622	3249.72967
629	3216.33801
638	3278.90528
633	3348.05210
652	3369.70206
624	3349.58713
640	3603.87961
647	3670.97083
587	3601.55095
591	3688.54952
590	3826.07417
613	3751.82058
583	3729.63840
575	3908.75556
555	3759.15847
550	3790.71867
577	3645.43338
587	3815.43132
570	3725.56005
574	3791.82680
604	3798.63723
616	3903.04662
562	3763.64409
589	3800.17516
576	3467.04572
592	3783.51450
572	3537.29725
638	3828.25270
609	3745.02305
577	3849.80783
555	3550.25836
597	3724.61777
548	3485.75191
573	3545.06106
575	3439.40060
556	3604.75547
584	3579.47302
543	3679.91423
566	3520.32868
514	3560.12897
552	3499.18357
546	3552.95766
573	3425.19526
546	3602.73052
554	3506.67517
611	3790.11914
575	3719.77041
553	3609.23332
526	3554.50055
578	3681.38110
535	3462.41075
537	3562.76163
583	3651.40890
555	3736.87286
557	3689.81097
544	3665.42824
537	3455.00005
566	3591.55778
548	3523.05436
594	3495.51119
548	3552.14524
524	3517.19228
585	3682.20123
597	3789.85189
562	3596.55403
557	3562.24066
572	3563.01177
530	3568.98387
542	3524.69197
591	3645.79772
563	3623.17931
551	3440.99700
604	3292.81956
573	3378.10812
587	3648.31763
581	3553.19395
606	3672.38504
615	3652.35735
607	3735.95819
621	3732.54469
598	3543.21920
611	3525.10984
601	3711.31770
582	3385.38267
621	3635.32917
629	3555.26360
628	3649.80255
593	3587.45225
607	3384.41334
614	3427.32693
660	3521.95696
652	3468.90633
606	3369.04748
613	3367.39986
637	3481.04098
656	3463.61205
634	3459.76639
646	3314.45293
661	3546.09374
608	3236.32311
615	3381.63205
648	3257.53688
656	3405.82273
642	3448.90050
603	3222.19206
593	3109.01795
607	3269.32483
634	3158.69918
663	3319.22166
640	3095.49997
622	3206.11890
659	3178.57404
635	3217.59871
669	3094.20993
645	3146.33076
699	3281.13974
679	3157.50432
683	3174.01705
686	3212.54996
683	3134.00499
708	3155.65927
740	2998.09962
724	3140.41957
721	3067.34727
734	3160.96365
731	3079.01050
691	3042.21003
726	3212.62302
692	3029.50364
665	2891.13547
667	2988.67979
660	2961.05213
688	2896.21766
703	2968.58331
708	2981.49458
761	3022.11808
